#Data source:http://mizar.voksenlia.net/Variable/Redukvis/Ir-gem/
#JD    MAG
2445783.35	13.5
2445792.39	13.3
2445808.39	13.5
2445815.4	13.5
2445820.4	14.0
2445982.65	12.4
2445994.7	13.4
2446000.67	13.4
2446001.68	13.4
2446005.69	13.4
2446010.71	13.5
2446030.71	11.9
2446031.43	12.7
2446067.43	11.8
2446069.4	12.0
2446104.28	13.6
2446105.26	13.4
2446113.42	13.4
2446114.3	13.5
2446115.29	13.4
2446121.33	13.4
2446135.36	13.1
2446137.39	13.5
2446138.31	13.4
2446142.36	12.9
2446143.35	13.2
2446162.36	13.4
2446163.37	13.4
2446166.36	13.4
2446167.36	13.5
2446173.37	12.2
2446177.39	13.3
2446180.41	13.5
2446449.23	12.9
2446466.36	14.0
2446468.26	13.5
2446471.41	13.6
2446472.4	12.4
2446473.26	12.8
2446478.27	13.3
2446487.3	13.4
2446489.32	13.4
2446490.29	13.4
2446491.28	13.5
2446492.32	13.4
2446496.3	13.6
2446497.3	13.4
2446498.32	13.4
2446524.38	13.8
2446527.39	13.5
2446528.38	13.5
2446529.38	13.5
2446531.39	13.4
2446534.4	13.7
2446547.41	11.7
2446552.43	12.3
2446553.44	12.7
2446677.58	13.4
2446686.6	13.3
2446689.62	13.3
2446690.64	13.4
2446706.66	13.4
2446707.62	13.3
2446710.42	14.0
2446711.65	13.4
2446714.52	13.5
2446719.66	13.4
2446733.42	13.4
2446737.41	12.8
2446738.36	13.5
2446738.7	13.3
2446741.35	13.5
2446743.47	13.0
2446761.69	13.4
2446763.62	13.4
2446765.42	13.1
2446766.35	13.1
2446771.36	13.3
2446774.73	13.3
2446775.38	13.4
2446787.39	13.3
2446788.38	13.5
2446795.36	13.4
2446796.5	13.0
2446797.36	13.2
2446798.46	13.5
2446814.3	13.3
2446815.34	13.5
2446816.4	13.3
2446817.39	12.6
2446819.34	13.1
2446821.32	13.1
2446823.32	13.3
2446824.36	13.3
2446827.3	13.1
2446828.33	13.4
2446832.44	13.1
2446833.27	13.4
2446834.43	13.4
2446842.32	13.4
2446843.33	13.4
2446844.28	13.4
2446845.36	13.4
2446850.35	13.3
2446854.31	13.5
2446855.28	13.6
2446856.31	13.4
2446857.33	13.5
2446861.32	13.3
2446877.36	13.1
2446878.5	13.9
2446881.38	13.6
2446885.41	13.5
2446893.39	12.3
2446901.41	13.3
2446908.4	12.1
2446910.45	12.3
2447036.54	13.7
2447055.59	13.5
2447057.55	13.5
2447061.59	13.4
2447064.5	13.5
2447067.64	11.8
2447070.64	11.7
2447094.69	13.4
2447102.67	13.2
2447103.69	13.4
2447106.54	13.4
2447117.35	13.2
2447127.35	13.5
2447128.34	13.4
2447129.74	13.6
2447130.71	13.3
2447131.72	13.6
2447140.36	13.6
2447146.43	13.6
2447149.38	13.4
2447150.73	13.5
2447152.37	13.2
2447160.3	13.6
2447168.46	13.4
2447171.4	13.4
2447172.72	13.5
2447176.26	13.4
2447199.44	13.5
2447203.37	13.5
2447204.27	13.5
2447213.26	13.5
2447228.33	13.5
2447229.31	13.5
2447232.36	13.2
2447234.34	13.2
2447235.31	13.4
2447238.31	13.5
2447239.34	13.6
2447255.39	12.2
2447256.37	12.5
2447259.4	13.0
2447261.4	13.2
2447263.38	13.4
2447265.38	13.4
2447270.42	13.5
2447274.38	13.5
2447275.4	13.5
2447277.41	13.4
2447279.42	13.5
2447280.41	13.6
2447411.6	13.4
2447418.62	13.5
2447422.63	13.5
2447444.65	13.4
2447457.58	13.5
2447469.43	12.7
2447470.42	13.0
2447472.69	13.2
2447473.42	13.4
2447477.4	13.4
2447478.55	13.4
2447479.7	13.2
2447480.41	13.1
2447481.61	13.2
2447484.43	13.3
2447495.36	13.5
2447496.37	13.5
2447497.39	13.3
2447498.38	13.4
2447502.35	13.2
2447502.75	13.2
2447504.33	13.5
2447505.35	13.4
2447506.38	13.5
2447509.36	13.5
2447510.73	13.7
2447511.4	13.4
2447512.41	13.4
2447514.73	13.1
2447515.42	13.2
2447526.38	13.4
2447528.34	13.2
2447529.45	13.5
2447532.4	13.5
2447536.37	13.2
2447537.73	13.5
2447542.42	13.5
2447544.41	13.5
2447549.22	13.2
2447551.31	13.6
2447552.27	13.2
2447553.41	13.4
2447555.3	13.5
2447557.24	13.5
2447559.26	13.5
2447563.27	13.4
2447565.26	13.0
2447566.38	13.2
2447570.46	13.4
2447573.28	13.4
2447579.34	13.4
2447591.43	13.7
2447596.36	13.4
2447597.32	13.5
2447600.35	13.6
2447602.33	13.5
2447610.49	13.4
2447611.38	13.4
2447614.34	13.6
2447618.37	13.9
2447619.38	13.5
2447621.36	13.6
2447622.36	13.5
2447626.4	13.6
2447639.39	12.5
2447646.42	13.2
2447651.43	13.4
2447652.44	13.5
2447773.61	13.3
2447781.6	13.3
2447789.56	12.9
2447795.48	13.3
2447799.46	13.3
2447803.64	13.3
2447809.45	13.4
2447811.65	13.3
2447812.64	13.2
2447821.67	13.3
2447826.41	13.3
2447832.49	13.1
2447852.67	13.3
2447853.41	13.3
2447857.72	13.1
2447860.72	13.3
2447861.72	13.3
2447863.46	13.3
2447865.33	13.3
2447871.72	13.3
2447880.38	13.3
2447889.43	13.3
2447892.33	13.2
2447905.28	13.2
2447910.45	13.2
2447911.43	13.1
2447930.36	13.3
2447938.44	13.3
2447943.3	13.2
2447944.45	13.3
2447945.35	13.4
2447946.45	13.3
2447952.35	13.2
2447953.3	13.2
2447958.43	13.3
2447963.36	13.0
2447970.38	13.8
2447986.35	11.9
2447988.41	12.2
2448006.42	13.2
2448009.43	13.1
2448012.4	13.3
2448014.42	12.9
2448016.43	13.3
2448129.56	13.3
2448150.58	13.3
2448161.64	12.2
2448164.62	11.8
2448176.64	13.4
2448184.44	13.0
2448191.43	13.2
2448203.39	13.4
2448204.36	13.3
2448213.37	13.0
2448246.75	13.3
2448255.39	13.4
2448265.44	13.3
2448267.39	13.3
2448272.33	13.1
2448274.4	13.3
2448277.44	13.1
2448280.29	13.3
2448282.66	13.3
2448283.51	13.3
2448285.26	13.3
2448295.34	13.2
2448299.32	13.3
2448301.35	13.2
2448305.3	12.2
2448308.35	13.3
2448312.35	13.3
2448313.34	13.3
2448314.33	13.3
2448315.3	13.3
2448320.33	13.3
2448330.33	11.9
2448336.49	13.7
2448341.39	13.3
2448344.35	13.3
